Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI<=30_and_CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,__source_file,WOULD__missing_points,WOULD__top1,WOULD__top2,WOULD__top3
TAOUSDT,Buy,48,343.23,345.701256,332.9331,Bullish,2025-09-08T22:21:41.259417+00:00,2025-09-09T03:51:41.259417+05:30,Success,115,115.0,,5.04%,66.15845338827813,0.6731506053883436,0.2980268232245626,0.375123782163781,344.27218646372455,340.846,337.41981353627546,0.8479086770730524,105.39364941279062,10.0,3.0,0.0,341.42568379977604,0.8428409073640659,343.4428125,0.3003125000000182,,19.955413443251924,,rising,1041.3180000000007,8.0,14.681696501997028,15.0,5.0,0.0,5.0,0.8479086770730524,66.15845338827813,105.39364941279062,0.375123782163781,0.8428409073640659,343.4428125,,19.955413443251924,,3.0,0.0,rising,1041.3180000000007,5.039999999999964,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.32}]}",False,not_in_gap_or_already_strong,,Buy,48,48.0,,,signals_2025-09-09_03-51-57.csv,17,base_score:32.0,confluence_bonus:30.0,momentum_score:5.32
OGUSDT,Buy,40,18.568,18.7016896,18.01096,Bullish,2025-09-08T22:21:46.929167+00:00,2025-09-09T03:51:46.929167+05:30,Success,32,32.0,,5.04%,60.1885640067875,0.03789054825389826,0.022605183152689286,0.015285365101208974,18.568563005491924,18.422949999999997,18.27733699450807,0.9980667747018167,179.29915710323868,10.0,3.0,0.0,18.364226679208382,0.11806299759378262,18.409140625,0.03175000000000239,,8.537877931611316,,rising,29568.9,8.0,7.107228936294043,15.0,5.0,0.0,5.0,0.9980667747018167,60.1885640067875,179.29915710323868,0.015285365101208974,0.11806299759378262,18.409140625,,8.537877931611316,,3.0,0.0,rising,29568.9,5.040000000000012,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.89}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_03-51-57.csv,25,base_score:32.0,confluence_bonus:30.0,momentum_score:12.89
VIRTUALUSDT,Buy,59,1.2807,1.28992104,1.242279,Bullish,2025-09-08T22:21:47.901253+00:00,2025-09-09T03:51:47.901253+05:30,Success,107,107.0,,5.04%,70.16218571934165,0.006787708979169471,0.004493251354421059,0.0022944576247484125,1.2861401038369702,1.260765,1.2353898961630296,0.892806274371885,112.5705794947994,10.0,3.0,0.0,1.2587395070835887,0.006051015367471862,1.2800281250000003,0.00208750000000002,,28.904270851952056,,rising,697074.7000000002,8.0,18.100453337134574,15.0,5.0,0.0,5.0,0.892806274371885,70.16218571934165,112.5705794947994,0.0022944576247484125,0.006051015367471862,1.2800281250000003,,28.904270851952056,,3.0,0.0,rising,697074.7000000002,5.039999999999948,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.00208750000000002,Buy,59,,51.0,59.0,signals_2025-09-09_03-51-57.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
OPUSDT,Buy,40,0.755,0.760436,0.73235,Bullish,2025-09-08T22:21:48.880550+00:00,2025-09-09T03:51:48.880550+05:30,Success,103,103.0,,5.04%,61.72078763397078,0.0017400246937052666,0.0011448549985521605,0.0005951696951531061,0.7580606825844606,0.750715,0.7433693174155395,0.7916679253923045,86.57616892911265,10.0,3.0,0.0,0.7504133179713917,0.002102592511159112,0.7568343750000001,0.0006265625000001496,,19.038309796752646,,rising,176831.10000000003,4.0,10.793552534722982,15.0,5.0,0.0,5.0,0.7916679253923045,61.72078763397078,86.57616892911265,0.0005951696951531061,0.002102592511159112,0.7568343750000001,,19.038309796752646,,3.0,0.0,rising,176831.10000000003,5.0399999999999965,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.21}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_03-51-57.csv,25,base_score:36.0,confluence_bonus:30.0,momentum_score:9.21
ONDOUSDT,Buy,41,0.936,0.9427392,0.90792,Bullish,2025-09-08T22:21:49.826135+00:00,2025-09-09T03:51:49.826135+05:30,Inconclusive,300,,,5.04%,68.45474677955649,0.0019092716402627774,0.001280058550246822,0.0006292130900159554,0.939120250420768,0.9305950000000001,0.9220697495792322,0.8169994858352291,95.06704980843041,10.0,3.0,0.0,0.9310378229331114,0.001883563558859977,0.9366484375,0.00015781250000002078,,26.712562591681333,,rising,981410.2999999999,4.0,12.01731063937277,15.0,5.0,0.0,5.0,0.8169994858352291,68.45474677955649,95.06704980843041,0.0006292130900159554,0.001883563558859977,0.9366484375,,26.712562591681333,,3.0,0.0,rising,981410.2999999999,5.039999999999958,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.98}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_03-51-57.csv,24,base_score:36.0,confluence_bonus:30.0,momentum_score:7.98
TIAUSDT,Buy,47,1.7358,1.74829776,1.683726,Bullish,2025-09-08T22:21:50.768469+00:00,2025-09-09T03:51:50.768469+05:30,Success,115,115.0,,5.04%,60.91201740105983,0.0038707378942921533,0.002948223719572471,0.0009225141747196824,1.7407500679043908,1.725975,1.7111999320956093,0.8324857815739799,96.73656696721123,10.0,3.0,0.0,1.7239718283603793,0.005570055558534508,1.737228125,0.0006046874999998675,,18.43158779029243,,falling,-46587.0,4.0,12.974886778166635,15.0,10.0,0.0,5.0,0.8324857815739799,60.91201740105983,96.73656696721123,0.0009225141747196824,0.005570055558534508,1.737228125,,18.43158779029243,,3.0,0.0,falling,-46587.0,5.04000000000001,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.03}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-09_03-51-57.csv,18,base_score:36.0,confluence_bonus:30.0,momentum_score:7.03
TAKEUSDT,Buy,40,0.17139,0.17262401,0.1662483,Bullish,2025-09-08T22:21:52.654518+00:00,2025-09-09T03:51:52.654518+05:30,Success,44,44.0,,5.04%,59.603513423372476,2.0318410471120707e-05,-0.00034662426546234896,0.00036694267593346966,0.17126900309185436,0.16938799999999998,0.1675069969081456,1.0321628679584844,170.87509637625098,10.0,0.0,3.0,0.17094017589883898,0.0011658441872320143,0.16978187499999997,0.0003826562500000019,,0.1612481282404476,,rising,314328.0,8.0,11.553860386191271,15.0,0.0,0.0,5.0,1.0321628679584844,59.603513423372476,170.87509637625098,0.00036694267593346966,0.0011658441872320143,0.16978187499999997,,0.1612481282404476,,0.0,3.0,rising,314328.0,5.040000000000036,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_03-51-57.csv,25,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
ETCUSDT,Buy,45,20.829,20.9789688,20.20413,Bullish,2025-09-08T22:21:54.589378+00:00,2025-09-09T03:51:54.589378+05:30,Inconclusive,300,,,5.04%,61.33653794896507,0.027128689144859663,0.016755895301300748,0.010372793843558915,20.887483175303352,20.76185,20.636216824696646,0.7672462899941109,77.36083261720486,10.0,3.0,0.0,20.775112478019235,0.03630798125975132,20.86225,0.005796874999997925,,18.715640568959515,,falling,-3295.050000000001,4.0,10.856537973411939,15.0,10.0,0.0,5.0,0.7672462899941109,61.33653794896507,77.36083261720486,0.010372793843558915,0.03630798125975132,20.86225,,18.715640568959515,,3.0,0.0,falling,-3295.050000000001,5.0399999999999965,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.14}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-09_03-51-57.csv,20,base_score:36.0,confluence_bonus:30.0,momentum_score:9.14
ENAUSDT,Buy,43,0.7807,0.78632104,0.757279,Bullish,2025-09-08T22:56:30.187456+00:00,2025-09-09T04:26:30.187456+05:30,Success,131,131.0,,5.04%,72.94352827309258,0.0027520913752445697,0.0019765060026864702,0.0007755853725580995,0.7819572279378082,0.77414,0.7663227720621919,0.9195860765599757,136.9012223323425,5.0,3.0,0.0,0.773254991388185,0.002942986445924849,0.7800265624999999,0.0007859374999998892,,30.9257203968668,,rising,25741799.0,8.0,10.324884359277036,15.0,5.0,0.0,5.0,0.9195860765599757,72.94352827309258,136.9012223323425,0.0007755853725580995,0.002942986445924849,0.7800265624999999,,30.9257203968668,,3.0,0.0,rising,25741799.0,5.03999999999997,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.68}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-09_04-27-32.csv,22,base_score:32.0,confluence_bonus:30.0,momentum_score:9.68
BNBUSDT,Sell,40,879.24,872.909472,905.6172,Bullish,2025-09-08T22:56:38.908148+00:00,2025-09-09T04:26:38.908148+05:30,Success,153,153.0,,5.04%,41.8708872060104,-0.06690610173188816,0.2873195514210839,-0.35422565315297205,883.2168585334337,881.0674999999999,878.9181414665661,0.07487316062613864,-132.61316872428048,5.0,0.0,3.0,880.1122110467016,0.7655611522390405,879.7934375000001,-0.47015624999994543,,-1.3465979404105697,,falling,-2266.98,8.0,15.10481592594817,7.0,5.0,0.0,5.0,0.07487316062613864,41.8708872060104,-132.61316872428048,-0.35422565315297205,0.7655611522390405,879.7934375000001,,-1.3465979404105697,,0.0,3.0,falling,-2266.98,5.039999999999967,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,,Sell,40,40.0,,,signals_2025-09-09_04-27-32.csv,25,base_score:32.0,confluence_bonus:30.0,trend_score:8.0
WIFUSDT,Buy,40,0.8666,0.87283952,0.840602,Bullish,2025-09-08T22:56:47.668984+00:00,2025-09-09T04:26:47.668984+05:30,Success,52,52.0,,5.04%,50.22357067919719,0.0017944596446654026,0.002298995154031451,-0.0005045355093660484,0.8730586359768845,0.8683350000000001,0.8636113640231157,0.31634909966703195,-56.12424991175364,5.0,3.0,0.0,0.864632782654316,0.002536113377866981,0.8706265624999999,-0.0006890625000000039,,20.183730915730077,,falling,-1378646.6999999995,6.0,4.0,15.0,10.0,0.0,5.0,0.31634909966703195,50.22357067919719,-56.12424991175364,-0.0005045355093660484,0.002536113377866981,0.8706265624999999,,20.183730915730077,,3.0,0.0,falling,-1378646.6999999995,5.040000000000044,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_04-27-32.csv,25,base_score:34.0,confluence_bonus:30.0,momentum_score:16.0
PTBUSDT,Buy,41,0.06108,0.06151978,0.0592476,Bullish,2025-09-08T22:56:53.155707+00:00,2025-09-09T04:26:53.155707+05:30,Success,8,8.0,,5.04%,33.92034492366844,-0.001080709922194778,-0.0010146680897059276,-6.60418324888504e-05,0.0647158694799869,0.0625185,0.0603211305200131,0.1726768044469752,-127.2114406526126,5.0,3.0,0.0,0.06373252320722304,0.000931905929334788,0.06131421875,-0.0001443749999999952,,-29.29277510391471,,falling,-33881197.0,18.0,0.0,8.0,10.0,0.0,5.0,0.1726768044469752,33.92034492366844,-127.2114406526126,-6.60418324888504e-05,0.000931905929334788,0.06131421875,,-29.29277510391471,,3.0,0.0,falling,-33881197.0,5.040000000000032,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_04-27-32.csv,24,confluence_bonus:30.0,base_score:22.0,momentum_score:20.0
SPKUSDT,Buy,41,0.06655,0.06702916,0.0645535,Bullish,2025-09-08T22:56:55.325008+00:00,2025-09-09T04:26:55.325008+05:30,Success,85,85.0,,5.04%,67.88173132808464,0.0002632729908013942,0.00017038512413148892,9.28878666699053e-05,0.06668679114797411,0.0658945,0.06510220885202588,0.9136736865457289,151.9447473645947,5.0,0.0,3.0,0.06586889216268113,0.00026014300947464563,0.06642703125,0.00011343750000000763,,29.18215927946094,,rising,10042014.0,8.0,12.569551050323351,15.0,0.0,0.0,5.0,0.9136736865457289,67.88173132808464,151.9447473645947,9.28878666699053e-05,0.00026014300947464563,0.06642703125,,29.18215927946094,,0.0,3.0,rising,10042014.0,5.040000000000066,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-09_04-27-32.csv,24,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
TRXUSDT,Sell,42,0.33079,0.32840831,0.3407137,Bullish,2025-09-08T22:57:00.814685+00:00,2025-09-09T04:27:00.814685+05:30,Inconclusive,300,,,5.04%,40.21555800019871,-5.022400454607334e-05,5.057919688043802e-05,-0.00010080320142651135,0.3321419195181613,0.331351,0.3305600804818387,0.14534950325651932,-116.32681959786042,5.0,0.0,3.0,0.3314066516107291,0.0002860143635984931,0.3314042187499999,-0.00022718750000000343,,-3.530779828470022,,falling,-699831.0,8.0,17.458585099706575,7.0,5.0,0.0,5.0,0.14534950325651932,40.21555800019871,-116.32681959786042,-0.00010080320142651135,0.0002860143635984931,0.3314042187499999,,-3.530779828470022,,0.0,3.0,falling,-699831.0,5.039999999999986,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,,Sell,42,42.0,,,signals_2025-09-09_04-27-32.csv,23,base_score:32.0,confluence_bonus:30.0,trend_score:8.0
ATHUSDT,Buy,44,0.04481,0.04513263,0.0434657,Bullish,2025-09-08T22:57:01.898438+00:00,2025-09-09T04:27:01.898438+05:30,Success,7,7.0,,5.04%,33.095545917495386,-0.0005828487073981231,-0.0003116567441008773,-0.0002711919632972458,0.0498470359568121,0.047385,0.044922964043187893,-0.022941184688090248,-190.09647568418927,5.0,0.0,3.0,0.04662092995849062,0.0009880919247073783,0.04635828125000001,4.3125000000004965e-05,,-16.05701752613321,,falling,-158392353.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.022941184688090248,33.095545917495386,-190.09647568418927,-0.0002711919632972458,0.0009880919247073783,0.04635828125000001,,-16.05701752613321,,0.0,3.0,falling,-158392353.0,5.04000000000005,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_04-27-32.csv,21,confluence_bonus:30.0,momentum_score:20.0,base_score:14.0
SAPIENUSDT,Buy,43,0.24711,0.24888919,0.2396967,Bullish,2025-09-08T22:57:08.469620+00:00,2025-09-09T04:27:08.469620+05:30,Success,3,3.0,,5.04%,64.26808323466892,0.0019212813037286225,0.0004650622620709259,0.0014562190416576965,0.2501389922449677,0.23906299999999997,0.22798700775503222,0.8632631651424318,119.07778432528006,5.0,0.0,3.0,0.24308236184448215,0.0031238399764212436,0.2478490625,0.001604062500000003,,16.08853519618704,,rising,3455191.0,8.0,15.18791527849757,15.0,0.0,0.0,5.0,0.8632631651424318,64.26808323466892,119.07778432528006,0.0014562190416576965,0.0031238399764212436,0.2478490625,,16.08853519618704,,0.0,3.0,rising,3455191.0,5.0400000000000365,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-09_04-27-32.csv,22,base_score:32.0,confluence_bonus:30.0,volume_score:10.0
REDUSDT,Buy,42,0.6809,0.68580248,0.660473,Bullish,2025-09-08T22:57:13.901352+00:00,2025-09-09T04:27:13.901352+05:30,Success,61,61.0,,5.04%,59.634669515119555,0.0012580600484963789,0.0007183393139574972,0.0005397207345388817,0.6819996059524918,0.678295,0.6745903940475082,0.8515893503123864,213.90858349675023,5.0,0.0,3.0,0.6789559651642519,0.0024215674042340095,0.679225,0.0008156249999999865,,17.577937090757796,,falling,-23925.0,8.0,9.34913775527572,15.0,5.0,0.0,5.0,0.8515893503123864,59.634669515119555,213.90858349675023,0.0005397207345388817,0.0024215674042340095,0.679225,,17.577937090757796,,0.0,3.0,falling,-23925.0,5.0400000000000444,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.65}]}",False,not_in_gap_or_already_strong,,Buy,42,42.0,,,signals_2025-09-09_04-27-32.csv,23,base_score:32.0,confluence_bonus:30.0,momentum_score:10.65
IPUSDT,Buy,61,8.5996,8.66151712,8.341612,Bullish,2025-09-08T22:57:14.990489+00:00,2025-09-09T04:27:14.990489+05:30,Success,174,174.0,,5.04%,79.6094865112354,0.021580218288145048,0.010994435675492036,0.010585782612653012,8.579720701933919,8.507810000000001,8.435899298066083,1.1382221111146262,225.08773049193192,5.0,3.0,0.0,8.506492377086289,0.02349032379097463,8.5456828125,0.009629687500002149,,33.22919461605186,,rising,317583.9,8.0,19.815465336467003,15.0,5.0,0.0,5.0,1.1382221111146262,79.6094865112354,225.08773049193192,0.010585782612653012,0.02349032379097463,8.5456828125,,33.22919461605186,,3.0,0.0,rising,317583.9,5.04000000000003,,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.009629687500002149,Buy,61,,53.0,61.0,signals_2025-09-09_04-27-32.csv,4,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
OGUSDT,Buy,44,18.578,18.7117616,18.02066,Bullish,2025-09-08T22:57:21.504997+00:00,2025-09-09T04:27:21.504997+05:30,Success,2,2.0,,5.04%,58.96395300593813,0.05076097388248613,0.03993278294750254,0.010828190934983585,18.635682321522204,18.4573,18.278917678477796,0.8383182788799383,100.958232755467,5.0,3.0,0.0,18.40565443485702,0.1117899013154588,18.585203125,0.01368749999999963,,12.744161354709146,,falling,-11817.900000000003,8.0,6.324687466234208,15.0,10.0,0.0,5.0,0.8383182788799383,58.96395300593813,100.958232755467,0.010828190934983585,0.1117899013154588,18.585203125,,12.744161354709146,,3.0,0.0,falling,-11817.900000000003,5.0399999999999885,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.68}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-09_04-27-32.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:13.68
ENAUSDT,Buy,40,0.7819,0.78752968,0.758443,Bullish,2025-09-08T23:21:19.029897+00:00,2025-09-09T04:51:19.029897+05:30,Success,107,107.0,,5.04%,67.90036919702925,0.0029780560672370004,0.00259290360669956,0.00038515246053744037,0.7847145728188893,0.776885,0.7690554271811108,0.8202601288732518,120.84094409225723,5.0,3.0,0.0,0.7746684318954344,0.0028189321420502775,0.7822390625000001,0.00039062500000019984,,35.75517081136516,,rising,21455764.0,8.0,7.279135001162331,15.0,5.0,0.0,5.0,0.8202601288732518,67.90036919702925,120.84094409225723,0.00038515246053744037,0.0028189321420502775,0.7822390625000001,,35.75517081136516,,3.0,0.0,rising,21455764.0,5.039999999999973,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.72}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-09_04-52-09.csv,25,base_score:32.0,confluence_bonus:30.0,momentum_score:12.72
